RTA Fund Code,Fund Scheme code,Scheme Option Name,Direct or Regular,Option,SMF Fund code,SMF PRODUCT CLASS',SMF SUB PRODUCT CLASS,FUND NAME,SHORT FUND NAME,REMARKS,NFO open date,NFO close date,maturity date,Allotment date,ISIN,SEBI product class
9T,9TD1,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES I - 10 YEARS DIRECT,DIRECT,D,LT1,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-1 10 YEARS,TAX ADV. SR-1 YEAR10,,,,01-1-00,,,ELSS(C)
9T,9TDG,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES I - 10 YEARS DIRECT GROWTH,DIRECT,G,LT1,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-1 10 YEARS,TAX ADV. SR-1 YEAR10,,,,01-1-00,,,ELSS(C)
9T,9TDP,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES I - 10 YEARS REGULAR,REGULAR,D,LT1,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-1 10 YEARS,TAX ADV. SR-1 YEAR10,,,,01-1-00,,,ELSS(C)
9T,9TGP,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES I - 10 YEARS REGULAR GROWTH,REGULAR,G,LT1,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-1 10 YEARS,TAX ADV. SR-1 YEAR10,,,,01-1-00,,,ELSS(C)
9U,9UD1,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES II - 10 YEARS DIRECT,DIRECT,D,LT2,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-2 10 YEARS,TAX ADV. SR-2 YEAR10,,,,01-1-00,,,ELSS(C)
9U,9UDG,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES II - 10 YEARS DIRECT GROWTH,DIRECT,G,LT2,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-2 10 YEARS,TAX ADV. SR-2 YEAR10,,,,01-1-00,,,ELSS(C)
9U,9UDP,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES II - 10 YEARS REGULAR,REGULAR,D,LT2,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-2 10 YEARS,TAX ADV. SR-2 YEAR10,,,,01-1-00,,,ELSS(C)
9U,9UGP,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES II - 10 YEARS REGULAR GROWTH,REGULAR,G,LT2,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-2 10 YEARS,TAX ADV. SR-2 YEAR10,,,,01-1-00,,,ELSS(C)
9P,9PD1,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES III - 10 YEARS DIRECT,DIRECT,D,LT3,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-3 10 YEARS,TAX ADV. SR-3 YEAR10,,,,01-1-00,,,ELSS(C)
9P,9PDG,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES III - 10 YEARS DIRECT GROWTH,DIRECT,G,LT3,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-3 10 YEARS,TAX ADV. SR-3 YEAR10,,,,01-1-00,,,ELSS(C)
9P,9PDP,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES III - 10 YEARS REGULAR,REGULAR,D,LT3,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-3 10 YEARS,TAX ADV. SR-3 YEAR10,,,,01-1-00,,,ELSS(C)
9P,9PGP,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES III - 10 YEARS REGULAR GROWTH,REGULAR,G,LT3,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-3 10 YEARS,TAX ADV. SR-3 YEAR10,,,,01-1-00,,,ELSS(C)
9Q,9QD1,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES IV - 10 YEARS DIRECT,DIRECT,D,LT4,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-4 10 YEARS,TAX ADV. SR-4 YEAR10,,,,01-1-00,,,ELSS(C)
9Q,9QDG,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES IV - 10 YEARS DIRECT GROWTH,DIRECT,G,LT4,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-4 10 YEARS,TAX ADV. SR-4 YEAR10,,,,01-1-00,,,ELSS(C)
9Q,9QDP,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES IV - 10 YEARS REGULAR,REGULAR,D,LT4,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-4 10 YEARS,TAX ADV. SR-4 YEAR10,,,,01-1-00,,,ELSS(C)
9Q,9QGP,SUNDARAM LONG TERM TAX ADVANTAGE FUND SERIES IV - 10 YEARS REGULAR GROWTH,REGULAR,G,LT4,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-4 10 YEARS,TAX ADV. SR-4 YEAR10,,,,01-1-00,,,ELSS(C)
FF,FFB1,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) DIRECT BONUS UNITS,DIRECT,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFDF,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) DIRECT FORTNIGHTLY,DIRECT,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFDF,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) DIRECT FORTNIGHTLY,DIRECT,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFZG,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) DIRECT PLAN,DIRECT,G,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFZD,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) DIRECT PLAN DAILY,DIRECT,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFZM,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) DIRECT PLAN MONTHLY,DIRECT,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFZM,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) DIRECT PLAN MONTHLY,DIRECT,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFZM,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) DIRECT PLAN MONTHLY,DIRECT,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFZW,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) DIRECT PLAN WEEKLY,DIRECT,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFP1,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) DIRECT PRINCIPAL UNI,DIRECT,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFDQ,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) DIRECT QUARTERLY,DIRECT,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFDQ,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) DIRECT QUARTERLY,DIRECT,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFZW,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) DIRECT WEEKLY,DIRECT,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFID,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) PLAN DAILY,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFID,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) PLAN DAILY,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFWK,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) PLAN WEEKLY,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFRG,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR,REGULAR,G,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFB2,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR BONUS UNITS,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFFD,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR FORTNIGHTLY,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFFD,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR FORTNIGHTLY,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFRD,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR OPTION - DAI,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFRD,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR OPTION - DAI,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFRM,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR OPTION - MON,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFRM,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR OPTION - MON,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFIG,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR PLAN,REGULAR,G,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFID,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR PLAN DAILY,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFIM,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR PLAN MONTHLY,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFIM,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR PLAN MONTHLY,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFIM,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR PLAN MONTHLY,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFIW,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR PLAN WEEKLY,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFP2,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR PRINCIPAL UN,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFQD,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR QUARTERLY,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFQD,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR QUARTERLY,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
FF,FFIW,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) REGULAR WEEKLY,REGULAR,D,UST,LIQUID,LIQUID,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDB1,SUNDARAM LOW DURATION FUND DIRECT BONUS UNITS,DIRECT,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDDR,SUNDARAM LOW DURATION FUND DIRECT DAILY,DIRECT,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDDF,SUNDARAM LOW DURATION FUND DIRECT FORTNIGHTLY,DIRECT,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDDF,SUNDARAM LOW DURATION FUND DIRECT FORTNIGHTLY,DIRECT,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDDG,SUNDARAM LOW DURATION FUND DIRECT GROWTH,DIRECT,G,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDDM,SUNDARAM LOW DURATION FUND DIRECT MONTHLY,DIRECT,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDDM,SUNDARAM LOW DURATION FUND DIRECT MONTHLY,DIRECT,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDP1,SUNDARAM LOW DURATION FUND DIRECT PRINCIPAL UNITS,DIRECT,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDDQ,SUNDARAM LOW DURATION FUND DIRECT QUARTERLY,DIRECT,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDDQ,SUNDARAM LOW DURATION FUND DIRECT QUARTERLY,DIRECT,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDDW,SUNDARAM LOW DURATION FUND DIRECT WEEKLY,DIRECT,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDDW,SUNDARAM LOW DURATION FUND DIRECT WEEKLY,DIRECT,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDID,SUNDARAM LOW DURATION FUND INSTITUTIONAL DAILY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDIF,SUNDARAM LOW DURATION FUND INSTITUTIONAL FORTNIGHTLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDIF,SUNDARAM LOW DURATION FUND INSTITUTIONAL FORTNIGHTLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDIG,SUNDARAM LOW DURATION FUND INSTITUTIONAL GROWTH,REGULAR,G,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDIM,SUNDARAM LOW DURATION FUND INSTITUTIONAL MONTHLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDIM,SUNDARAM LOW DURATION FUND INSTITUTIONAL MONTHLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDIQ,SUNDARAM LOW DURATION FUND INSTITUTIONAL QUARTERLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDIQ,SUNDARAM LOW DURATION FUND INSTITUTIONAL QUARTERLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDIW,SUNDARAM LOW DURATION FUND INSTITUTIONAL WEEKLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDIW,SUNDARAM LOW DURATION FUND INSTITUTIONAL WEEKLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDB2,SUNDARAM LOW DURATION FUND REGULAR BONUS UNITS,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDDD,SUNDARAM LOW DURATION FUND REGULAR DAILY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDFD,SUNDARAM LOW DURATION FUND REGULAR FORTNIGHTLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDFD,SUNDARAM LOW DURATION FUND REGULAR FORTNIGHTLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDGP,SUNDARAM LOW DURATION FUND REGULAR GROWTH,REGULAR,G,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDMD,SUNDARAM LOW DURATION FUND REGULAR MONTHLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDMD,SUNDARAM LOW DURATION FUND REGULAR MONTHLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDP2,SUNDARAM LOW DURATION FUND REGULAR PRINCIPAL UNITS,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDQD,SUNDARAM LOW DURATION FUND REGULAR QUARTERLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDQD,SUNDARAM LOW DURATION FUND REGULAR QUARTERLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDWD,SUNDARAM LOW DURATION FUND REGULAR WEEKLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDWD,SUNDARAM LOW DURATION FUND REGULAR WEEKLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDRD,SUNDARAM LOW DURATION FUND RETAIL DAILY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDRF,SUNDARAM LOW DURATION FUND RETAIL FORTNIGHTLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDRF,SUNDARAM LOW DURATION FUND RETAIL FORTNIGHTLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDRG,SUNDARAM LOW DURATION FUND RETAIL GROWTH,REGULAR,G,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDRM,SUNDARAM LOW DURATION FUND RETAIL MONTHLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDRM,SUNDARAM LOW DURATION FUND RETAIL MONTHLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDRQ,SUNDARAM LOW DURATION FUND RETAIL QUARTERLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDRQ,SUNDARAM LOW DURATION FUND RETAIL QUARTERLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDRW,SUNDARAM LOW DURATION FUND RETAIL WEEKLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
LD,LDRW,SUNDARAM LOW DURATION FUND RETAIL WEEKLY,REGULAR,D,UST,DEBT,DEBT_OE,SUNDARAM LOW DURATION FUND,Low Duration,,,,2100?1?1?,,,Low Duration Fund
MT,MTD1,SUNDARAM MEDIUM TERM BOND FUND DIRECT ANNUAL,DIRECT,D,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
MT,MTD1,SUNDARAM MEDIUM TERM BOND FUND DIRECT ANNUAL,DIRECT,D,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
MT,MTB1,SUNDARAM MEDIUM TERM BOND FUND DIRECT BONUS UNITS,DIRECT,D,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
MT,MTDG,SUNDARAM MEDIUM TERM BOND FUND DIRECT GROWTH,DIRECT,G,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
MT,MTDH,SUNDARAM MEDIUM TERM BOND FUND DIRECT HALF YEARLY,DIRECT,D,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
MT,MTDH,SUNDARAM MEDIUM TERM BOND FUND DIRECT HALF YEARLY,DIRECT,D,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
MT,MTP2,SUNDARAM MEDIUM TERM BOND FUND DIRECT PRINCIPAL UNITS,DIRECT,D,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
MT,MTDQ,SUNDARAM MEDIUM TERM BOND FUND DIRECT QUARTERLY,DIRECT,D,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
MT,MTDQ,SUNDARAM MEDIUM TERM BOND FUND DIRECT QUARTERLY,DIRECT,D,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
MT,MTIA,SUNDARAM MEDIUM TERM BOND FUND INSTITUTIONAL ANNUAL,REGULAR,D,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
MT,MTIA,SUNDARAM MEDIUM TERM BOND FUND INSTITUTIONAL ANNUAL,REGULAR,D,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
MT,MTB2,SUNDARAM MEDIUM TERM BOND FUND INSTITUTIONAL BONUS UNITS,REGULAR,D,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
MT,MTIG,SUNDARAM MEDIUM TERM BOND FUND INSTITUTIONAL GROWTH,REGULAR,G,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
MT,MTIH,SUNDARAM MEDIUM TERM BOND FUND INSTITUTIONAL HALF YEARLY,REGULAR,D,BONSAV,DEBT,DEBT_OE,SUNDARAM BOND SAVER,Med. Term Bond,,,,2100?1?1?,,,Medium Duration Fund
